16589180,22015099,2
24552601,23887199,2
18738960,22087400,2
19631889,17765011,2
17585369,19779449,2
19072470,19028839,2
20375401,19429350,2
17324490,17968081,2
23320200,20032501,2
18277580,18301140,2
21848400,20011299,2
19904079,18613461,2
16040791,19590511,2
19626301,19510441,2
21470299,22913200,2
18117910,21411701,2
20649900,21501099,2
19518970,19677509,2
18934769,17290220,2
17562531,20674500,2
20174599,17054340,2
19976509,25036100,2
19185131,19944010,2
19577030,19575260,2
17524509,15087160,2
16546141,20276600,2
21379501,17918350,2
20818100,19497559,2
17204090,20035099,2
19099380,20526001,2
20776600,19858740,2
16807850,24099300,2
21863701,17254721,2
20418701,19912830,2
20276300,18890781,2
21322500,17586840,2
23248001,19300230,2
22843800,17222191,2
19852640,15695920,2
21897999,18430040,2
20674999,19662170,2
17579840,19602879,2
21503601,15651470,2
21079700,22759100,2
17866030,23771301,2
22946600,23205101,2
18751070,20399700,2
25192799,24594000,2
25619900,19850819,2
20348600,23221800,2
23941900,15679470,2
20559000,16019770,2
22163799,18075211,2
20954500,21051399,2
18453739,18252340,2
22369701,17250460,2
16209650,17910580,2
19129370,18958380,2
16145889,20813099,2
22671200,20819700,2
18390591,18849049,2
21911200,19953800,2
22876600,20439301,2
20457600,21715900,2
16998501,19239790,2
19229330,23935101,2
21644400,18348900,2
19765360,21447601,2
19695000,19092340,2
19125671,21006901,2
18824799,17044910,2
19872990,18535221,2
21300301,20451599,2
18740791,19242069,2
16656269,20717400,2
21370701,20557100,2
20378101,19319969,2
21535000,20667999,2
21579601,17807430,2
22830101,21269600,2
20589699,20451900,2
21767200,16832541,2
21533501,21542801,2
20128799,20598000,2
20619801,15679560,2
17735519,17821609,2
19459360,18072201,2
21512199,17708561,2
22081100,17326090,2
21090599,21363701,2
16868629,18056360,2
17359730,20813499,2
23559900,19018131,2
23718100,18714350,2
18342960,18286331,2
18928391,18745220,2
19815269,19685989,2
18865051,24063301,2
21551899,17702099,2
20667000,17002501,2
19187889,17729910,2
20307899,17602400,2
16978130,20125999,2
23539501,18234451,2
20570700,17253830,2
21457800,16611460,2
21824299,18182129,2
19666771,19114101,2
20038399,19521780,2
18972359,18022860,2
20457300,20703499,2
23158800,21138300,2
17449530,18270580,2
17524620,19399181,2
21107800,24932400,2
19884621,15850290,2
20151400,21175600,2
17683731,21320301,2
19590099,20051601,2
20577999,17760160,2
14728041,18784229,0
21550201,18773880,2
18582520,23311901,2
20993301,16192850,2
22193001,21519400,2
22497200,22352900,2
21364601,17681379,2
19606041,19671780,2
17155079,18219181,2
17508400,20788000,2
20331400,22871000,2
20333500,16601990,2
22423700,23548599,2
20049500,16865921,2
18021599,17659250,2
17825790,22913101,2
17229610,10951544,3
21997101,11347610,3
21933899,11870800,3
20507401,15661500,2
19749321,8433430,3
20407200,10846186,3
20765099,9362345,3
20298500,11564710,3
21639200,8855370,3
17142269,7765450,3
21834000,14028231,3
20258999,9012140,3
19678181,10618563,3
22272800,11349480,3
17587049,12687700,3
16871639,9856735,3
20960800,10348227,3
19430540,12080650,3
20213100,11999590,3
19835060,9608977,3
19034031,9237240,3
16880720,11614720,3
24434900,8000910,3
19379681,7524760,3
22384300,12442850,3
17306019,12235000,3
22469799,7041850,3
23500099,8053290,3
20201000,5329310,3
18059891,11329390,3
16275539,8416780,3
19213680,11870940,3
20779800,10022709,3
19420971,10977441,3
19171930,5472170,3
18533279,6252590,3
21900400,6326070,3
21125000,10622096,3
16469280,10945053,3
21030899,7200850,3
19798019,12472120,3
22808899,12159900,3
23223301,8003430,3
22474600,9220536,3
20836100,7070370,3
21812099,10804204,3
16360991,13380230,3
19344841,10980646,3
20557499,12100570,3
18999359,8078030,3
21554501,13036850,3
22337900,10241898,3
19658871,12720070,3
19185959,10476998,3
20744600,9886284,3
19434669,9716458,3
22122799,7875010,3
16691509,7196460,3
19693989,6045910,3
24928299,11597180,3
21260399,8868330,3
18930330,12169350,3
19226990,6841380,3
14871010,10012333,1
20950800,8907200,3
16799490,5436740,3
20757999,7115820,3
20888199,12592330,3
18848980,8776330,3
20338400,11877170,3
18186850,8216900,3
17600630,11634510,3
18942110,4710540,3
19659279,9243880,3
17385260,6974010,3
22449001,9362505,3
21377701,9991960,3
21721800,9390113,3
20260601,13710830,3
17302151,5346950,3
17419390,7154610,3
22105801,11545900,3
24468601,16662460,2
21235401,9538983,3
19625040,11126880,3
18017710,11898950,3
21721001,9657087,3
21930700,10249349,3
20979000,8564910,3
19856079,7994860,3
20627800,9388238,3
19818190,10983158,3
19928770,10922596,3
22010300,8821660,3
20297300,9184725,3
22060799,9794230,3
20829601,7743510,3
20304401,7470490,3
18813780,10307284,3
20836201,7145370,3
22027800,6903310,3
18097069,12087370,3
21766500,10316389,3
19135689,7513950,3
22196100,12515810,3
20666401,7203550,3
21118000,13624830,3
20624901,8474751,3
18735519,10675035,3
19221510,10134862,3
16285141,10352832,3
22832199,12305880,3
20637199,12786460,3
18446840,9569709,3
17484829,10691857,3
21064999,9547440,3
21365000,11004940,3
17566290,9611912,3
22203800,7962570,3
21761799,14160920,3
20469000,9119319,3
21358799,9354951,3
21555801,10236401,3
21318600,9576029,3
21526699,14078899,3
17930321,11704500,3
15980940,7858210,3
19054649,12729490,3
20099701,8383250,3
17673100,9371381,3
19552959,7185020,3
19710220,6769630,3
16887680,9452283,3
22896599,8653990,3
15982710,10002382,3
18073790,11191880,3
19340710,11471340,3
21332401,10013899,3
20637100,9205905,3
21617699,8552999,3
25056200,10845162,3
21116501,9689470,3
19277010,8632690,3
16977730,6852860,3
16228291,11336600,3
20976101,11103820,3
19877991,10972862,3
21105600,12969300,3
19688850,7290720,3
19545399,7971410,3
18868389,6975840,3
21230400,10113951,3
21167099,10359657,3
16883381,10247912,3
15224360,11459670,1
20431301,5602860,3
20035500,14081800,3
21935400,7641440,3
20722500,11974950,3
21366299,9673490,3
16032190,5271750,3
20983601,8831670,3
18885639,5047670,3
20171900,12566441,3
19080080,10866554,3
22431000,11891680,3
20429600,10401526,3
18362911,9587191,3
21360500,12006580,3
21362999,13757790,3
18308270,7752020,3
19903141,11338780,3
21477001,13714840,3
19917641,10544740,3
19420841,12432950,3
21771200,7821690,3
20849701,11881050,3
20436300,7583380,3
19344070,13185180,3
21270901,9328405,3
18341860,8807600,3
22804100,12602420,3
19477110,7648690,3
16074871,6279110,3
17692150,4621920,3
20802000,10956605,3
21486099,7061550,3
22345800,6726700,3
20067799,9151572,3
24258801,9663028,3
19169960,9206256,3
18029470,10744465,3
19669500,12875240,3
23517500,7360170,3
22369099,9290138,3
16931301,12484330,3
25953899,12704690,3
19940071,12015450,3
19913410,10054573,3
20043800,13480850,3
12010530,22266100,0
11578820,24226299,0
9807074,20047199,0
6574780,18781240,0
12434071,19866829,0
10269024,16259369,0
11421391,21519699,0
9535614,22288700,0
9655176,18471279,0
8272180,20152599,0
5049970,21035301,0
11093690,18565971,0
10874273,18179670,0
8953490,15863470,0
9975640,21582401,0
9624525,21863899,0
8245170,20675301,0
15277060,19205870,2
9723532,19234760,0
6967830,20151501,0
9074281,20504700,0
7998730,20267399,0
8731640,19937580,0
9327505,21012600,0
7431980,18559610,0
9201722,19418070,0
7678960,20874300,0
5834720,21015200,0
8225800,21258099,0
9113283,18432310,0
5260240,20223400,0
7369500,16714479,0
11954750,20767900,0
12373780,20643400,0
7956960,16321199,0
15293540,19803699,2
7599150,18423700,0
7809800,20143501,0
10890203,19122009,0
7367970,22856701,0
8032681,21828600,0
9443455,17738670,0
13144290,20934700,0
9989509,20834400,0
9918690,19558340,0
12221970,19531670,0
10431788,20669399,0
3860330,21026100,0
11215590,21028400,0
11916250,21694599,0
8159500,20215801,0
11477590,19291309,0
9710480,22928699,0
11889950,19311909,0
8941740,21463299,0
13434520,17231920,0
11645220,20707001,0
9703709,18212200,0
14941700,14819651,1
10453140,18218689,0
9492188,16670210,0
12469430,19578270,0
12379660,18808479,0
10058936,18561310,0
8221530,23685101,0
8269850,22134100,0
5841680,20975800,0
13241030,21484001,0
11876260,22223000,0
12991060,19993330,0
11925910,21326099,0
11089570,13926850,1
8416040,21949001,0
11404440,18416191,0
10716826,14640890,1
8807400,23092600,0
7310130,17101610,0
9354332,19295261,0
8332120,21793100,0
10167535,18987930,0
7912460,20267799,0
12432961,14281680,1
14163960,21040400,0
12197070,20775501,0
10940038,21123600,0
11011900,22434900,0
10731656,21059500,0
7212940,17703140,0
7231170,20476200,0
11720020,20535801,0
11914790,22101200,0
10326388,19050869,0
5584440,19722389,0
11229180,21864300,0
14213190,22566601,0
7433520,18233829,0
7226460,18671391,0
8465460,19306591,0
8426400,17437220,0
10165042,21184799,0
10608973,20317200,0
11314950,18520840,0
7827300,19336651,0
10099027,18363491,0
8040170,20412701,0
9449778,22777199,0
6330460,19203800,0
9237211,19601601,0
12421570,22138500,0
8645850,20066200,0
9702544,20633099,0
9480966,23727699,0
7289930,16992001,0
7652830,18739540,0
7024180,21491299,0
11753680,19963421,0
13319510,16920700,0
8976220,17788330,0
9744268,18068371,0
12362820,20317001,0
8510010,18782181,0
9934442,19956120,0
7191990,22024101,0
7747320,21839500,0
6910280,19906240,0
10173236,23301100,0
9761963,20761000,0
8418840,20641800,0
12519920,21035301,0
14165880,20857899,0
8234200,20397999,0
11411310,20588699,0
10386252,20754000,0
11929420,23258200,0
11071950,20399399,0
9765435,19381779,0
10070148,23191299,0
8847740,18226551,0
7958200,20750401,0
8113920,17868370,0
8934400,16984661,0
8053940,19910839,0
14175870,18078049,0
8488340,18804850,0
10739131,22534100,0
10871507,22931700,0
10194562,20471699,0
10471925,17472580,0
9715712,21489101,0
12110180,20192400,0
8552130,20300701,0
11756490,23752499,0
10166174,20762501,0
9763606,20810200,0
11659640,18058220,0
13071970,18066059,0
7537750,20047800,0
7323710,18099770,0
10402025,22859299,0
12750310,18185879,0
9286930,21035200,0
12533100,22704500,0
7617810,20937199,0
7159280,20394699,0
12294070,22460100,0
8817320,19012520,0
8212730,19202469,0
10520017,19560341,0
12951720,19589340,0
12218260,18098810,0
8798170,17081511,0
7945870,23295500,0
7315580,18167330,0
13048090,14595680,1
11706940,21412800,0
7427630,22021999,0
11085700,20359501,0
7872250,17603350,0
12678300,18819901,0
10637530,23960899,0
10890798,21973301,0
9992481,20136200,0
9830341,19553001,0
9648158,20288000,0
12087460,18010960,0
9341549,21012299,0
12711490,21807499,0
9050549,18494280,0
7063040,20494701,0
9233624,19892399,0
10893555,15509140,0
9107901,22415300,0
6048590,22150299,0
14676010,20149000,0
11040300,18784359,0
14646980,19703800,0
14958300,18952499,0
7976640,19829170,0
7279570,20004000,0
12383160,20875200,0
12137310,7869610,1
11276920,8408810,1
12040880,7375860,1
11357680,6021030,1
13602980,11631960,1
10725923,10566342,1
10168008,7968220,1
11460430,10324414,1
12916900,12003180,1
10481845,8913220,1
8189860,10656528,1
13684629,11187310,1
8227060,9780871,1
7331580,10406521,1
7032620,11824630,1
8831450,9771904,1
9853563,11278560,1
11575880,6760440,1
9007337,12577620,1
12363100,8049790,1
9299005,10536133,1
8387580,10440452,1
9170288,11003760,1
11384060,9645451,1
8187170,9209166,1
11509330,10487079,1
11784850,9872391,1
7405300,8164630,1
13048990,8019090,1
11536770,12421690,1
9731126,7653340,1
15523010,11939240,3
9818491,10993791,1
9802645,9837730,1
9576871,10457362,1
12439710,9781736,1
11583910,11127150,1
8357140,8982190,1
9596417,9267011,1
12653080,9539369,1
10134836,9556517,1
9140556,5162450,1
11846210,9395452,1
12166300,11303130,1
9716632,9800255,1
8330830,9224070,1
13648610,7828690,1
10335432,9854539,1
10591039,9308619,1
10452564,12163500,1
11807770,9332591,1
10605546,10025496,1
6625870,10356287,1
6368340,12831409,1
13693930,12649750,1
9844111,8511580,1
13891040,9917876,1
14297600,13007540,1
9669506,12990320,1
8853150,8722530,1
9684219,9155945,1
12788170,11312760,1
10140139,11039130,1
9630862,8455130,1
12831370,6255740,1
10782322,7902100,1
9465057,11488110,1
9024634,8784360,1
11537730,8879580,1
9141052,9022715,1
10830031,12898610,1
10857237,7871220,1
10786975,8706720,1
9668384,11452990,1
11457300,10291004,1
10661925,11818050,1
11974090,11792150,1
6957670,9767225,1
10753684,11227160,1
11392850,11500010,1
9173433,11745230,1
6133450,7237590,1
12303220,8228080,1
11672400,10472120,1
9842927,11841830,1
8302380,11921910,1
7914600,10096433,1
12686350,14602591,1
13128070,9070087,1
6248900,10970757,1
10786027,7220790,1
11777690,9026365,1
8486370,10469414,1
7166900,8011740,1
10579608,9333105,1
6107670,11087620,1
12472960,9519190,1
11339160,9831251,1
9081824,12822440,1
4867970,9382142,1
10684984,10830652,1
11969780,8314170,1
10642570,10949917,1
12328480,9250910,1
14307770,9435068,1
11698340,4614110,1
9053453,11132170,1
11598500,6572200,1
10972523,9428189,1
10609742,10251508,1
8033520,13074950,1
14676291,10166561,1
11021610,12184731,1
9718427,8359921,1
8233590,10217782,1
9013717,7871020,1
12705490,9876298,1
8432870,7645490,1
10858096,9630434,1
11014650,11890420,1
10154091,8365950,1
9420417,8141210,1
11323840,10815153,1
10080885,10189138,1
13001890,10833134,1
9747701,6432680,1
15490820,8518700,3
9812159,9873012,1
11863010,9306663,1
10521960,10354385,1
9604746,7752420,1
9394234,5147780,1
12167640,9688186,1
9505215,9359885,1
11140630,9090069,1
8081470,8539580,1
13677589,9055765,1
13478251,7859410,1
11310780,10831910,1
13974550,8938690,1
10948945,11009809,1
6087660,6562050,1
9864180,11231290,1
10849104,9789629,1
6864070,9304932,1
11205830,8710310,1
11123610,12896240,1
7904720,7387300,1
12690180,9054905,1
12364970,8917410,1
9472119,7467720,1
11498940,13688160,1
14177160,9604121,1
7166030,7103010,1
8426950,8879680,1
11196560,12549220,1
12295530,12305150,1
10885437,11664351,1
10988393,9243665,1
9275861,4154870,1
7974770,8676840,1
14437190,10183355,1
10839371,9352508,1
4318600,10702193,1
9781402,11572010,1
7816330,11400210,1
10376454,8404970,1
14895870,13066460,1
10150642,9787868,1
6546030,10565817,1
9584480,11277750,1
11469650,8556530,1
6540460,10178698,1
8847940,6046810,1
7596860,12794710,1
6127380,11642720,1
11997880,13170031,1
12085260,10350504,1
11620990,6357490,1
12420210,12818100,1
8401990,10748332,1
10371576,11020741,1
8172120,13120480,1
9285046,8795950,1
8990150,7521760,1
12425990,10846955,1
8792960,11036030,1
13849210,10906957,1
11068910,9254356,1
6422280,13282080,1
10620538,6111040,1
9179376,10701993,1
8339220,10429776,1
11202040,11717690,1
7939030,8524230,1
10951624,11631500,1
11421170,9326711,1
11475480,7545620,1
9366175,10591556,1
6950950,8237360,1
